,fruit,diameter,weight,hue
620,orange,7.498378432,118.4897614,27.27272727
621,orange,6.643311291,117.2638876,26.66666667
622,orange,4.826009492,131.3840218,32.46575342
623,orange,5.522664248,118.5513208,27.2392638
624,orange,7.179059559,153.6135613,29.44099379
625,orange,10.65136294,156.8064981,28.61538462
626,orange,8.7563148,114.5618145,20.81632653
627,orange,8.252898429,133.5257461,36.33802817
628,orange,7.518587391,138.6215083,33.02013423
629,orange,6.199967679,112.0699194,34.75862069
630,orange,8.017256897,156.0375519,32.72727273
631,orange,7.606744224,130.0157436,24.09448819
632,orange,6.271432894,141.6435261,30.20134228
633,orange,8.823499974,108.8453018,26
634,orange,5.875327607,139.7736628,33.07692308
635,orange,8.600591539,156.1214072,39.59183673
636,orange,6.293657617,150.1430496,31.69014085
637,orange,8.83952541,125.0201936,37.38461538
638,orange,7.205741812,145.7232105,34.28571429
639,orange,5.380968684,106.2576167,23.27272727
640,orange,6.397518451,154.0204269,29.62025316
641,orange,7.113851963,141.3271148,33.41772152
642,orange,8.530828335,158.8693431,16.97368421
643,orange,6.214900737,136.6481479,33.38028169
644,orange,4.739866848,150.9619199,34.23312883
645,orange,9.312970163,122.0365111,28.29268293
646,orange,8.339355579,149.6046621,30.73170732
647,orange,7.731372857,123.0598344,25.93548387
648,orange,8.469852122,110.8683152,26.47058824
649,orange,4.967699444,155.9760279,32.19512195
650,orange,6.881975553,133.887783,21.19760479
651,orange,8.110192539,141.8952529,30.20134228
652,orange,6.785811425,104.1178041,29.80645161
653,orange,6.235791102,118.8598284,27.43902439
654,orange,9.196941945,112.7883942,32.33532934
655,orange,6.752532002,123.7998945,29.18918919
656,orange,7.161076268,117.4023475,34.58333333
657,orange,8.897916246,126.7086346,33.05389222
658,orange,8.964531765,123.1348188,32.30769231
659,orange,6.293182678,149.8311887,38.03921569
660,orange,8.634871944,134.5410667,36.09756098
661,orange,8.325181137,151.2531454,25.61797753
662,orange,4.54184282,152.8537975,28.73239437
663,orange,9.956217169,172.0120032,34.04255319
664,orange,6.186312673,138.2744923,22.55033557
665,orange,6.17182314,116.6801985,19.86754967
666,orange,8.445226973,136.6629583,32.83783784
667,orange,8.081046375,119.210197,23.35329341
668,orange,10.04858776,124.6867213,29.35251799
669,orange,7.927558264,148.2262311,28.28025478
670,orange,7.223324561,145.232371,32.2147651
671,orange,4.961688442,129.3425283,32.59259259
672,orange,6.258664081,91.53827901,29.8013245
673,orange,7.987745692,124.8574552,41.9047619
674,orange,9.168151012,148.2923422,21.2195122
675,orange,6.395290935,120.3197964,31.76470588
676,orange,7.389431175,101.5997129,36.4
677,orange,7.236206371,123.5720526,31.26760563
678,orange,6.977630591,124.2786573,36.60377358
679,orange,7.584163573,125.7971412,25.76923077
680,orange,6.558858622,131.9953048,24.08450704
681,orange,9.841593745,127.8627149,24.16666667
682,orange,8.689289255,143.9002098,17.30769231
683,orange,8.245546536,123.9515694,31.4893617
684,orange,9.109147924,122.319664,30.6122449
685,orange,7.979301105,107.0976073,29.80645161
686,orange,3.180206199,150.5932772,32.34042553
687,orange,10.13922463,124.8799267,31.40939597
688,orange,7.794358744,116.6544664,27.84313725
689,orange,11.36160071,171.5412812,23.45864662
690,orange,5.488804046,112.4225416,25.76923077
691,orange,6.559962365,128.9048958,27.20496894
692,orange,7.195521121,110.8413955,18.72340426
693,orange,6.693248156,128.7286486,25.64885496
694,orange,5.253875228,129.5538977,29.01960784
695,orange,6.896836366,125.4808563,29.15492958
696,orange,9.450337647,167.4778941,16.77018634
697,orange,8.047334609,108.5625342,30.70588235
698,orange,9.05269537,121.2509753,35.74468085
699,orange,7.712689788,149.6614005,25.34161491
700,orange,5.42722198,127.2294409,23.38983051
701,orange,4.953373845,144.4750856,26.625
702,orange,5.57471223,125.7639287,32.8
703,orange,6.019320515,149.9365759,23.73626374
704,orange,7.412502524,114.6112061,36
705,orange,7.136973764,136.6571487,23.73134328
706,orange,6.466345203,136.1064774,23.4965035
707,orange,4.29112343,136.6203069,23.01369863
708,orange,7.765933949,113.6193787,35.67567568
709,orange,6.379829296,152.130745,40.72992701
710,orange,5.127156927,114.8173454,33.67741935
711,orange,7.045766953,133.8376082,33
712,orange,7.377376275,148.8678832,31.60305344
713,orange,7.546655503,133.7295371,33.98843931
714,orange,7.449993328,141.9562462,30.45454545
715,orange,6.160921359,97.9472772,27.66233766
716,orange,9.578073184,118.4723563,35.45454545
717,orange,7.173517287,129.0350374,37.89473684
718,orange,6.143266914,130.0039798,24.93975904
719,orange,6.517223071,150.7584832,31.30434783
720,orange,5.217266595,146.4646224,29.18918919
721,orange,8.505975939,123.5860683,36
722,orange,7.455098349,111.194402,31.32352941
723,orange,7.298615944,135.4651645,33.51724138
724,orange,9.536223939,149.0631029,27.6
725,orange,6.285040753,168.571602,24.49704142
726,orange,5.642658402,163.4824981,26.5648855
727,orange,5.394262229,150.081534,39.04109589
728,orange,4.602002143,114.6348121,25.78512397
729,orange,8.436087557,114.0912154,31.89873418
730,orange,6.969203999,149.5451066,28.60927152
731,orange,8.22721392,127.4800373,33.64864865
732,orange,10.19230967,146.5305536,25.32467532
733,orange,6.731904573,146.5740078,21.42857143
734,orange,6.562229554,136.9013944,31.37254902
735,orange,5.69713688,123.6552255,28.81578947
736,orange,6.485133985,126.820485,25.125
737,orange,6.316096961,145.149918,33.51724138
738,orange,9.931231688,152.1586366,29.57142857
739,orange,6.324243721,149.2380161,27.43902439
740,orange,7.479781119,172.0771031,33.14685315
741,orange,7.679160757,108.0184066,37.14285714
742,orange,7.007008701,142.7381681,24.75
743,orange,8.181717121,109.1645036,29.00662252
744,orange,4.710958778,138.297174,31.07142857
745,orange,8.265498141,135.7093501,24.33566434
746,orange,6.190171425,140.6233255,23.75838926
747,orange,8.192778041,156.6375965,28.30188679
748,orange,8.992265923,144.1082148,34.28571429
749,orange,6.69485189,152.660669,36.5034965
750,orange,5.879988244,144.9583022,23.37662338
751,orange,6.209926746,151.7579262,24.07185629
752,orange,5.653505234,115.787749,33.98601399
753,orange,7.533552247,169.0520837,32.46575342
754,orange,8.289474236,145.7921246,27.31343284
755,orange,7.420106121,131.4518407,32.61744966
756,orange,7.703725206,146.4651199,31.83673469
757,orange,6.025729512,123.4125443,23.46153846
758,orange,7.267583196,121.541807,27.20496894
759,orange,7.519101856,149.027334,26.3583815
760,orange,7.57984912,157.0560664,28.88888889
761,orange,7.17191141,117.7534484,29.42675159
762,orange,8.063098925,143.844166,34.58333333
763,orange,7.222878273,127.1435124,29.55882353
764,orange,5.628004651,111.6002114,28.83116883
765,orange,10.73775773,126.7080155,29.79865772
766,orange,4.880794967,148.9668075,24.54545455
767,orange,5.59073914,120.1395555,27.88732394
768,orange,5.172400178,119.4771204,28.59060403
769,orange,6.064158379,153.4339156,21.45695364
770,orange,7.108476488,135.7222898,28.69565217
771,orange,8.363491477,135.123005,35.55555556
772,orange,6.764327913,118.6827768,32.18543046
773,orange,6.369497166,136.3574384,26.71875
774,orange,6.080613511,122.7719421,30.20979021
775,orange,8.808747055,162.8267777,36.30573248
776,orange,5.526294175,113.5252763,28.46153846
777,orange,8.595267816,139.0739609,25.82781457
778,orange,7.690113458,137.3977446,40.6993007
779,orange,5.716306855,138.9699856,27.46478873
780,orange,8.075765767,132.0077509,34.90196078
781,orange,8.10560657,94.91832056,27
782,orange,8.564412177,140.2976986,30
783,orange,5.829810256,124.7454722,25.44303797
784,orange,5.713597652,100.7209669,24.90566038
785,orange,7.485934209,127.6490503,17.53846154
786,orange,4.648885228,131.2585466,37.65517241
787,orange,8.806459294,127.2350029,27.45098039
788,orange,6.130508859,134.102385,39.86013986
789,orange,6.195221902,145.0544958,32.54901961
790,orange,7.334667773,138.8052635,27.36842105
791,orange,7.392102731,136.7732742,36.82758621
792,orange,6.33860427,142.0872207,26.89655172
793,orange,6.543847181,171.3542437,29.43396226
794,orange,8.716184274,127.502937,30.1863354
795,orange,8.913207601,133.5638435,33.91304348
796,orange,5.924923044,145.9443153,24.48979592
797,orange,6.459114902,128.6500731,34.96062992
798,orange,6.61281315,122.6780651,29.04458599
799,orange,7.56198643,149.0444792,17.625
800,orange,8.613650461,148.9341201,22.72727273
801,orange,7.581220044,118.8978939,26.61971831
802,orange,6.954903646,135.348451,30.41666667
803,orange,3.485157357,146.4172623,26.22222222
804,orange,7.493855787,155.131999,27.12328767
805,orange,8.789320553,121.2204247,26.93877551
806,orange,5.467981625,142.6613966,33.02013423
807,orange,7.84953609,119.8970169,32.46575342
808,orange,5.871021998,119.3603905,43.28571429
809,orange,7.945839052,151.4907607,42.16216216
810,orange,6.011102651,106.2157668,30.82191781
811,orange,7.86240163,105.1096183,27.01754386
812,orange,4.613538824,133.8994304,27.48387097
813,orange,7.464501876,118.7396675,27.41721854
814,orange,6.933136111,140.7287525,38.18181818
815,orange,10.56714052,144.5312369,37.16129032
816,orange,7.439405683,141.3024241,31.94805195
817,orange,6.951113959,138.6184698,32.30769231
818,orange,7.743863346,137.3379679,32.1686747
819,orange,8.452523734,139.6236389,32.5862069
820,orange,10.21788649,141.66226,21.58273381
821,orange,8.623322462,143.3965553,26.83229814
822,orange,8.47639889,135.2197688,37.4522293
823,orange,6.897887178,160.3808148,33.2
824,orange,7.383245745,149.3963686,27.13375796
825,orange,7.547336587,146.7076723,24.07407407
826,orange,9.288887558,131.8019708,32.96296296
827,orange,6.280346391,141.638768,27.56756757
828,orange,6.741580976,112.4016862,34.89361702
829,orange,7.080798586,137.0889838,21.55688623
830,orange,5.316514158,154.9249296,33.94736842
831,orange,9.074687863,156.1866478,32.27586207
832,orange,6.282869954,146.3712372,34.23076923
833,orange,8.556301997,126.3708636,31.13924051
834,orange,5.273839867,144.8957497,28.78378378
835,orange,7.826042439,137.3132315,31.09489051
836,orange,9.120289338,135.4154591,32.27848101
837,orange,7.709704293,133.1251182,31.57894737
838,orange,7.277499415,118.3732998,26.49350649
839,orange,4.113221249,158.0275866,26.33333333
840,orange,9.439729516,143.2408558,28.23529412
841,orange,5.487137537,140.8087693,32.61744966
842,orange,7.418302655,137.3718214,32.12903226
843,orange,6.455743813,149.3146876,30.67669173
844,orange,9.515008929,144.9066906,25.17482517
845,orange,7.636335241,115.4311238,28.44155844
846,orange,6.029185625,126.3200941,28.26086957
847,orange,6.522140768,119.7678215,37.89473684
848,orange,9.660458125,145.3092375,28.36363636
849,orange,6.617906323,137.4332988,41.16788321
850,orange,8.419149159,127.7100326,29.39597315
851,orange,5.239145154,110.7193344,27.60736196
852,orange,5.40153083,159.5613393,30
853,orange,7.817430915,153.5721936,25.83941606
854,orange,6.847036702,143.8149769,28.48101266
855,orange,8.350633629,127.2926768,27.95031056
856,orange,8.923788494,116.6127508,32.20588235
857,orange,5.388467569,132.8543672,29.37931034
858,orange,6.106199867,141.8829125,32.91666667
859,orange,8.489150515,133.4107293,23.1372549
860,orange,7.166666976,138.5910709,21.13207547
861,orange,4.882097022,145.7065697,26.30136986
862,orange,8.539036084,134.3233424,36.4556962
863,orange,6.204988998,124.2973811,23.84615385
864,orange,7.639237673,132.1139827,27.63636364
865,orange,5.855457114,139.9087946,32.76315789
866,orange,9.92037602,113.6449392,25.77181208
867,orange,7.489574439,147.602146,22.45398773
868,orange,6.960190871,123.4403442,29.80645161
869,orange,7.177465634,139.8008304,34.38596491
870,orange,8.912493352,155.5210223,37.65517241
871,orange,7.391399252,157.0927523,28.57142857
872,orange,6.985153173,146.2641181,36.57534247
873,orange,8.718131118,144.8898566,32.10191083
874,orange,7.855597829,139.5148575,28.88888889
875,orange,4.727518901,136.9761622,24
876,orange,4.544164488,136.2069093,27.63157895
877,orange,5.741731964,97.1406472,26.50306748
878,orange,5.151127076,128.3341934,32.38095238
879,orange,8.162316415,116.3757572,33.38028169
880,orange,6.175517055,116.8425198,27.20496894
881,orange,8.48924188,115.3523572,29.34306569
882,orange,5.577415713,125.1611892,32.22222222
883,orange,6.011956801,151.4004587,34.04255319
884,orange,8.049643211,116.3837138,33.33333333
885,orange,10.36649236,101.3214423,33.07692308
886,orange,7.527891027,154.2416525,23.68421053
887,orange,9.363965071,133.9835871,33.49693252
888,orange,9.849872217,146.6253212,36.17021277
889,orange,5.545586446,155.6296898,28.81578947
890,orange,5.948060472,122.1614261,32.76595745
891,orange,9.28046855,132.547538,32.1686747
892,orange,8.677637333,124.9228249,31.86206897
893,orange,8.62244628,147.065847,22.25165563
894,orange,7.438681729,132.1740401,34.56
895,orange,8.217777792,126.9820989,25.65217391
896,orange,7.430218117,118.6717928,29.17808219
897,orange,7.215615244,130.7791598,29.15492958
898,orange,5.593996206,130.2204817,29.59459459
899,orange,7.67152601,135.5865402,39.84732824
900,orange,9.386931925,114.6339863,31.55844156
901,orange,9.377664205,148.2430127,30.85714286
902,orange,4.763260119,149.0122762,32
903,orange,7.472607869,126.483446,31.89873418
904,orange,7.626590461,104.2215114,33.56643357
905,orange,9.391622589,98.71354524,28
906,orange,6.509848509,139.1423303,31.91489362
907,orange,8.291260538,108.1311372,23.52941176
908,orange,6.706757187,121.5517225,30
909,orange,7.009224174,146.2330063,28.02631579
910,orange,9.077309757,140.0733763,27.09677419
911,orange,10.34568727,165.3973535,26.27737226
912,orange,7.992264445,139.2297242,24.51219512
913,orange,8.960366659,157.5313289,30.36144578
914,orange,6.841724049,133.1432442,33.16770186
915,orange,8.250854086,121.7091468,28.25806452
916,orange,6.34545346,131.0347901,30.44117647
917,orange,7.166326029,127.6269989,22.98701299
918,orange,6.459772003,145.4353228,26.25
919,orange,8.15789225,138.6486525,25.6
920,orange,5.714938145,119.4377401,33.72262774
921,orange,8.26764841,126.944974,29.80645161
922,orange,7.906870603,130.5171489,26.47058824
923,orange,10.26981117,157.1787133,29.53846154
924,orange,6.111124576,151.7893197,25.71428571
925,orange,5.969739579,154.2865755,25.19083969
926,orange,5.11836382,125.7827376,30.17751479
927,orange,4.005773746,124.9338605,22.25165563
928,orange,5.557612892,132.7877707,31.30434783
929,orange,9.048894345,132.2517677,34.45945946
930,orange,6.3746879,139.4500408,35.22580645
931,orange,7.877282251,129.6442107,26.93877551
932,orange,5.584960712,135.4900969,35.75342466
933,orange,6.108899847,157.3023216,30.21582734
934,orange,9.908612356,122.4795142,42.98507463
935,orange,6.209990444,109.3594102,22.90076336
936,orange,6.31376543,126.9001939,35.67567568
937,orange,7.570764506,115.0987043,25.89041096
938,orange,6.970042579,135.8994666,26.41509434
939,orange,7.440087567,150.043595,26.95652174
940,orange,7.897286181,138.5428539,33.65853659
941,orange,4.595418953,120.8676501,28.21192053
942,orange,7.783192854,165.3170842,28.34645669
943,orange,6.83318227,116.0424595,33.8028169
944,orange,6.17440248,149.1993825,35.92105263
945,orange,7.325574219,150.4870487,38.02816901
946,orange,6.066893714,101.6591091,36.69421488
947,orange,8.226613134,110.7523418,30.82191781
948,orange,6.160594834,137.7134116,25.28571429
949,orange,7.803852514,115.0695229,20.95890411
950,orange,7.800183679,137.6094679,19.60784314
951,orange,4.696051912,141.5590455,18.20689655
952,orange,7.428300192,154.5747558,32.4
953,orange,9.530240076,145.3132092,30
954,orange,8.125263001,131.6871423,31.81818182
955,orange,7.379168932,134.0399997,22.19653179
956,orange,7.175852511,115.9718549,30.36585366
957,orange,8.713759036,139.5306744,27.13375796
958,orange,5.893674594,132.7801748,30.62937063
959,orange,6.973292673,131.7421467,30.93167702
960,orange,8.074182306,131.3013272,32.03007519
961,orange,6.8404001,135.809608,34.52054795
962,orange,7.512042402,154.792295,28.69565217
963,orange,5.89996637,132.3551006,36.42857143
964,orange,6.707954899,152.516913,34.01273885
965,orange,7.574514324,129.5436402,35.84415584
966,orange,5.988063489,108.2565092,25.39877301
967,orange,7.40866994,157.8013737,36.16438356
968,orange,8.735915938,113.2082357,33.64864865
969,orange,6.527348404,160.1992312,27.56756757
970,orange,6.726958599,103.4476543,37.87234043
971,orange,8.136530666,129.2793124,31.84615385
972,orange,5.77474658,147.8458424,26.8
973,orange,8.602314458,130.3013439,28.875
974,orange,5.48100835,133.2906037,24.82758621
975,orange,11.48927488,165.3331514,32.61744966
976,orange,7.568939507,174.04009,36
977,orange,4.474342901,152.4718148,35.09433962
978,orange,6.895954224,128.6591802,33.85714286
979,orange,7.937223216,156.3912363,26.33093525
980,orange,6.580551641,133.1862802,33.24324324
981,orange,7.311412852,147.0740098,26.66666667
982,orange,8.370809395,135.4625986,34.07407407
